sadness,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full"
sadness,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn"
sadness,Finally sunny days and I'm too sick to go outside and play.
sadness,so freaking tired.  It's like my body refuses to move.
sadness,I fell! I think my knee is broken  but I look fabulous
sadness,now my ds just died  whatta letdown!
sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
sadness,WALC-ers are you ready to cry? its going to be a long day of reminiscing
sadness,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking
sadness,not long in from sunbathing and burnt
sadness,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
sadness,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work."
sadness,Headache
sadness,NOO!! XBOX got red rings of death
sadness,favorite shirt ruined:death by bleach  #fb
sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!
sadness,@joaniemaloney yep  which sucks because i thought somewhere it said it was..
sadness,Suddenly I remember all the memories with him  ohhh please
sadness,Paid all my bills only to go out to the mailbox to find more of them
sadness,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.
sadness,I think my book is gone forever... we mourn forever  SHIT!
sadness,is a failure
sadness,I misses my bed  so sleepy!
sadness,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!
sadness,Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.
sadness,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia"
sadness,Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing
sadness,"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke"
sadness,@eightwednesday @emilyhilleren I lost that membership when I got boosted to the 3 D club.  It's lonely.
sadness,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !"
sadness,i need new running shoes!! my feet are completely torn up
sadness,@jkblacker Unfortunately I'm not @jamesog - someone's squatting on that
sadness,Young love comes to an end
sadness,im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;)
sadness,Dang my own LDBF didnt give me a Follow Friday shot out
sadness,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...  http://mypict.me/1Zu9
sadness,@xxxmaggie oh that sucks  I'm sorry.
sadness,i could tell its gonna be an angry day...
sadness,NW Macedonia: Few rainy days in a row.
sadness,I hate it when my sweetie has a bad day  http://tinyurl.com/lr22dj
sadness,"@verbs_n_nouns ikr? my parents take the cake tho, they don't grocery shop and they go out to eat all the time just them 2..."
sadness,@jmorgan0909 and I'm not getting another one ... There's only 1 alfie
happiness,@AC_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin' i know he doesn't want to have one.. booo..
sadness,I think it's unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it's sunny!
sadness,headache
sadness,Co-worker's last day  we are going to miss her
sadness,Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later
sadness,ughhh studying for finals i wish i could go to prom
sadness,Sometimes I forget that boys have feelings too
sadness,"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers."
sadness,"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!"
sadness,moving back home today. pro: obnoxiously closer to @thom1937 con: no more mpls runs/excursions for at least a year.
sadness,"@saxa246  ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks"
sadness,@pairadocsdesign and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids
sadness,(sigh) guess we're not gonna meet up today.
sadness,i DID argue with byron because he said im fat
sadness,Wish I was in Chicago.
sadness,So I slept 12 hrs! My body is aching
sadness,@erickadiaz I get to go to coffee now  It's no fun. I hate it too!
sadness,@billbathgate im not a doofus  it could happen wahhh!!! :'(!!!!!!!!!! im on my break!!
sadness,"@nikkibop and he's not even fat!!!! Huh, @freyalynn? He's just friggin huge!  I have a freak."
sadness,left the inn  now im at school. dang its straight up dead here!! [&lt;3Hannah]
sadness,@hootsuite  Darnit.  See what happens when I avoid teh interwebs for work.
sadness,my apartment is emptying out more &amp; more each day.. so sad.. last week at 2000
sadness,@alyssa133 awww i'm sorry  what kind of fish did you have?
sadness,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad
sadness,"@simonprobert yep, supposed to last all weekend. filthy weather"
sadness,heading to the dmv to pay them my hard-earned money
sadness,How do you forgive yourself for hurting the one you love the most?
sadness,@MattyP_654  it's this damp weather...
sadness,@scarletty24 i know.. i suck.. i'm a master procrastinator  ... you guys don't have too much fun without me
sadness,last day off... back to work tomorrow
sadness,wishing i was on a beach right now!!
sadness,Is not a happy bunny
sadness,"@Lesley_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts"
sadness,it will be my second year that i will not be there
sadness,@FRANK_URQUIDEZ I MISS U
sadness,43416 I miss you so much my heart is aching without you bub  http://is.gd/Ja9I
sadness,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.
sadness,"@tommcfly Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!"
sadness,oh i just check my stock port. My marketing was unable to buy me TICON at best price
sadness,"@cameronmarion me too  no one even liked my answers to life last night, pshh"
sadness,@JHall510 I'm good just bored at work
sadness,"Oh PW, you done me wrong. The signing time in ur children's article are all wrong...and no Neil Gaiman?! You tease me.  #bea"
sadness,"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away."
sadness,sooo tired of this cubicle
sadness,laying in bed listening to opticon. i miss joe veneck
sadness,"when i cheered,i yelled SHAKE THESE at the end of a chant and did the suck it &quot;X&quot; and got suspended &amp; had to give a public apology,lol"
sadness,@redhalo_pax goddamn   that fucking sucks *hugs*
sadness,Will miss my baby for 2 days
sadness,"I'm so tired idk what 2 do...and I have 2 much 2 do ...church 2 nite, gotta write sermon, wash &amp; flat iron hair, eat! so so much 2 do"
sadness,at wk wishin I was at Annies grad ceremony but coodnt becuz of sumthin I dnt care to mention... sooo sad
sadness,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters
sadness,"Had drums, but they where made up of other peoples sets, so, had to give them all back"
sadness,its freezing cold! i cant function right in this type of weather. starving to the max
sadness,Legs are hurting because I was standing up all day.
sadness,I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like
sadness,Super pumped to do the &quot;Relay for Life&quot; tonite. I am walking in honor of my sweet Grandpa '06 and my Uncle Howard who past just yesterday
sadness,"I miss the old... HA, HA. I can't tell that person's name."
sadness,i'm freezing in math class!
sadness,Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.
sadness,I have a feeling today is going to be very boring ! Work @ 3  till 9:30
sadness,Been working on my freakin' computer trying to save stuff on a harddrive and it seems I failed miserably.
sadness,"Kerry threw a ball at Anand; it bounced off his head, landed on my lunch and it exploded everywhere."
sadness,taking care of sick children
sadness,I have tummy ache.  Probably not helped by eating /that/ many tic tacs.
sadness,@msignorile  Weather sucks up here
sadness,back to work
sadness,Got my hair cut. Great.  stupid gum.
sadness,my computer at work is not working...booo... need a new one!  TGIF!
sadness,Regrettin some of the decisions I made
sadness,@jessner12 you suck majorly  i'm swamped...so why am I on twitter...I don't know...but still  a golf tournament?
sadness,@BrentO She! Maybe that was our first mistake.  Not everyone is as cool as @sqlfool  (brown nose moment)
sadness,at work and it sucks big time
sadness,"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had."
sadness,Crappy Day...
sadness,"Well poop, my guitar lesson was canceled today  I'm so sad. I hope his son feels better soon tho."
sadness,Shaw guys are over when I want to be sleeping
sadness,my tummy hurts
sadness,@Hi_Im_Chris and i cant get to mine  keep getting an error
sadness,Was talking to Vincent  Miss him so baadly.
sadness,Mourning Venus' Third Round Loss....
sadness,@jonkragel I have been sick for like 5 days now...
sadness,@Cece602 no it's just going to be me we couldn't come up with enough money to get his ticket
sadness,i failed at cutting and peeling the mangoes  hah. it was weird trying and my father did it like it was nothing.
sadness,isn't lookin 4ward 2 work 2mz.. n if its gna b like 2day-weatherwise- itl b even worse  xo
sadness,@melissajeanine ew.  sorry zach
sadness,@LindseyNHess I agree 100^%! It's a great day! If only I had a window to see it...
sadness,"Trip to DC next week canceled.  So, no Artomatic or beer with @genehack."
sadness,"I'm going on an excursion this week, so I won't be twitting...."
sadness,@paulo_one yes it went down smooth! Too bad I have to get back to work though  how are you enjoying your Friday?
sadness,"@MouseGoesSqueak ahhhh.same here with Geometry, like i said b4, if i didn't have it, i would be graduated!! so i feel ur pain hun!"
sadness,I can't comment directly to someone...... and I'm here all alone
sadness,"@SaschaIllyvich i guess that means you didn't beta-read either of my stories, huh?"
sadness,We are so sad the beautiful Marisa dresses are leaving today (tear)
sadness,Refusing to accept that the US holiday is over. Heading to Woodies Longboard  Diner in um ... Hove...
sadness,"just got back home, shit.. again meeting tmrw,staying at sea view, i even dont my fresh undergarments  tiring, 13 hrs working days"
sadness,Manchester was wayyyyy to busy!  so warm today also! :'(
sadness,"i lost friends, when i didnt do anything"
sadness,Day off with nothing to do
sadness,bad day
sadness,Wish I was eating lunch w/ @laddiecatherine and @ophieracine
sadness,"@Christy_Edmonds Oh, I'm sorry   You'll have lots of fun though, should be a great time!"
sadness,"I kno I'm behind the times on this one, but I just learned that Troy &quot;t-bag&quot; Dixon died back on dec. 8th 2008. RIP Troy."
sadness,"@sarahbellafina sleep? I need to go to my mums but by the time I get there, Clara will be in bed"
sadness,Just burned my tongue!!
sadness,is sad cuz my mommy leaves to indy today
sadness,I'm off to a fun filled evening at a funeral home ...  Joy.
sadness,"Ugh the delivery was postponed, shes not having the baby til 5 and i'll be at work"
sadness,At work my head hurts a little due to my neck! I hate when I sleep wrong!
sadness,@mscrismusic wish u was in the D!
sadness,@chaletlaforet shit that is awful... could not believe it at first... so sad
sadness,@brett can you fedex me some pizza? I have to cancel my NYC trip until later this summer
sadness,@elainanic Hope that migraine doesn't stick around for too long.
sadness,@calikiks  asap. But..... Kids are asleep. I have a car seat for arianna. We can take her with us? I need to pay vs bill!
sadness,@sweetpea2809 Nor here... Sad times
sadness,@emmielovegood ive tried and tried in the past to learn cockney but sadly its near impossible to find books and things on it over here.
sadness,Hates leaving teddy ... Now I'm miss both my boys  damn
sadness,@noiseporn Would defo have done that but Im already booked over t'other side of the country
sadness,I guess it wasn't meant for me to change it
sadness,@sexxieluv dang....just so far away aren't I?    Darn I'll just have to dream
sadness,"@kylehamilton Wow, just saw your Tweet about the Proflowers fiasco. That's so not fun!"
sadness,@diesel_26 i wish you were here to take care of me
sadness,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes
happiness,"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !"
sadness,"Brother #3 is wandering around the house in his underwear. As charming for his 2 sisters as it is for the other female guests, I'm sure"
sadness,Damn. Stephane doesn't even feel sorry for me. Off to work then
sadness,@NancyLeeGrahn IS she in grade 5?  I can't do my daughters grade 4 math...soo sad
sadness,http://twitpic.com/66vld - i don't like this bangs! I want my hair back!
sadness,dis damn usb charger is good for nothin. gotta find that verizon store. my fone been dead since last nite
sadness,@mdfogarty Im so very sad that i am at work today and cant win tickets
sadness,the sun burned me today....my arms look angry  Party tonight tho babes! woop!
sadness,"I need to get in a good, hard workout today after work, I feel like I've been slacking! No good"
sadness,Bloody exams next week
sadness,"@thecomicproject It's sunny and hot in London today, while I sit in office cranking spreadsheets"
sadness,@indysawhney seems like u r just pushing your #wcm site. i really cant beleive you are an IT pro and havent heard of #joomla or #drupal.
sadness,Is working all weekend
sadness,"Beer, garden, IPOD, Friday night, shame I've got to work tomorrow"
sadness,"is back from the park and is very sunburnt  cant wait 4 @totallywiredm 2night,and is gonna get smashed..bein sober jst wnt b as fun!"
sadness,@jhaywardbenzal ouch. I hate it when that happens.
sadness,"@AdamBMusic ik, i feel sooo bad for them"
sadness,i need a jb but i dread the fact that it will have to be retail this summer
sadness,@geminianeyes it didnt  - from research the traffic in this beautiful system of twitter is approx 100msg/second.. mine only grabs 6msg/sec
sadness,Starting to get sad.
sadness,Feel like death  evil headache and need to pack and drive to parents. Bum.
sadness,i reaaally need you
sadness,@lifesaver45 that sucks.
sadness,"@cindyefolson the signal that makes your internet &quot;go&quot; is pretty bad  getting a tech out will get that fixed up, though!"
sadness,R.I.P. Sammie the Cat
sadness,at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you
sadness,In the middle of breakfast the school called.Yep...back to get Shey...AGAIN.3rd migraine this week or maybe one that never went away
happiness,ooh my icecream's gone  oh no wait i got another 2 boxes on the freezor! yumm
sadness,"I have never had a Starbucks coffee in my entire life, people keep making me jealous"
sadness,@ScrapShoppeEtsy rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((
sadness,I think Ive buggered up my mobile  ack. I am a stubborn arse and refuse to get a new one.
sadness,Weekend is getting close. Too bad I'll be stuck up north  Hopefully I'll be able to get out next weekend for some real life fun.
sadness,"@Steffisticated If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn't, I feel bad."
sadness,have to put my dog down tomorrow.
sadness,My sunglasses broke
sadness,"waiting for aaron to get into town, and then leave him for work. booo"
sadness,@dsml dont depress me  I have the mother-in-law staying the weekend. Someone else to wait on other than the kids!
sadness,@BigzFlygerian sorry but I'm not impressed in the slightest b/c u don't eat pussy..more like saddened and confused
sadness,: why is it so cold!?!?!
sadness,@Starry1968 you're surrounded by them! I have no official nieces/nephews yet
sadness,is becoming edgy bcause the lappy has not arrive yet
sadness,"Another favorite local place bites the dust: Con Sabor Cubano, the place I go to for the most amazing Cuban sammiches, is closed"
sadness,@meerasapra seriously.. it used to spend most of the time in my house..
sadness,Where is the boss... I'd like to have my check and leave please!
sadness,We're not gonna be able to talk again
sadness,michael scholfield is no more. He is dead. I am sorry
sadness,had a good day but im now skint again
sadness,"gross. it's hot, and there's cotton EVERYWHERE.. hello allergies."
sadness,Thought she wuz my best friend...
sadness,Is still tired  due to late nights out and work and has to b up early again 2moro 4 work bad times!
sadness,Im so tired and sick  i have to be better on Sunday so i can sing morning and night
sadness,@danecook Sooo SAD I will miss you here in San Diego!!!
sadness,@ work again
sadness,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!
sadness,Time flies...and i never got it all right. Why oh why?
sadness,I am loving this sunshine and hating the thought of my office without windows
sadness,Selling my Bonnaroo ticket.  Can't get any time away from work. Anyone in the DC area interested? I can meet up!
sadness,Oh My God ..  sad day ..
sadness,Working late with only The House of Love for company. Just what I want to be doing on a summer evening when I should be out with people
sadness,any other Mac users completely given up on Google Chrome?
sadness,"so much for a day off- I've been on my feet, all over the place, all day!"
sadness,@TiwuRayie geez! one time in a row.. patience! good things comes to those who patience. lol. i wish i could sleepover..
sadness,"@suzbooze I wanna go, but I so freaking broke   Have fun for me"
sadness,thirty minutes turned into three hours. oops
sadness,YawNnnnn _slight headache n hangover grrr
sadness,i miss the one who would do anything to spend 5 min with me... the one who used to say just tell me when and where
sadness,G'night world. Vacations have to end some day.
sadness,Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl
sadness,has a gym day and is hoping to enjoy the last Friday of her twenties.
sadness,feels slightly better but damn i sure do miss him.....he's going to be so hard to get over......  i messed it up ...donuts=comfort
sadness,"so bored at work, its ridiculous, and my Saturday is going to suck with class in the morning"
sadness,Hate being sick  especially when there's no one to pamper me
sadness,Ugh. Going to skool
sadness,mcfonalds roulette i i lose. they forgot mygrilled snack wrap
sadness,Playdate cancelled
sadness,"PINKPOP weekend &amp; I've got NO tickets, meaning no BRUCE Springsteen  Oh well, it's WWWWWEEEEEEEEEEEEEEEKKKKKEEEENNNNDDDD!!!!!"
sadness,"never thought i'd say this, but i miss my 9-5 job, the commute, my cubicle, free food &amp; coffee and being downtown. why did i quit?"
sadness,aaaah taking back sunday are playing in new york 3 days after we leave
sadness,I dont feel well  i got a dentist appointment later.
sadness,@PoynterJones can I join you in your jealousy?  :L
sadness,"Back @ work, migraine lingering   Can't wait for the weekend!"
sadness,"@holmescnn Oh, I didn't realize its on at 830 as well- already at work- or as today still in the car, don't ask"
sadness,You know your neck is jacked up when you are forced to pay for parking bc you can't turn you head to parallel park in the free spaces...
sadness,forgot to wish sister happy birthday yesterday.
sadness,my parents sold my car.
sadness,I miss you guys
sadness,Goodbyes ... Hurt
sadness,"My parents withdrew permission at the last moment, I am not going along with tomorrow's SAC trip to IDP camps  #Pakistan #IDPRelief"
sadness,enjoying the great sunshine.. from indoors.. I don't feel good today
sadness,I'm over @ringorang today.  3 wrong answers in a row.  My brain's not working today.
sadness,@lilivonshtupp I'd rather go to the matinee but I have to work  Still debating whether I should go cos going alone is no fun haha
sadness,Still havent left the house yet. This is rediculous! REALLY!   S*D*P* &amp; T*K*K*
sadness,"Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm"
sadness,im still devastated about manchester united losing the UCL final
sadness,Oh darn. Lost another follower.
happiness,i woke up just now missing alabama terribly  my dad says we will be moving there. soon. thank god
sadness,@itsfrankybitch  dont make me sad... i do agree tho it does need some more of SA's magical lyrics
sadness,Why is it soooo cold &amp; ugly out??
sadness,No more Wiffleball..  Damn.
sadness,a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...
sadness,has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.
sadness,@nellclothing I cancelled a run in favour of... staying in. Wish I monies for pubulation tho
sadness,GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...
sadness,@AnnaVodka I'm sorry to hear that! that makes me sad
sadness,@i_am_umlaut oh no!  i'm very sorry to hear
sadness,@Jamie_127 poor baby  you need some aloe. Nope sorry no hints
sadness,The Oddo's grandfather passed away in his sleep
sadness,doesn't get to see her fav5 today like planned
sadness,I saw amazing heeels. But they were too big
sadness,I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL
sadness,"I am soooo hungry. But waiting for bf to get home, he has car trouble and is waiting for the mechanic to help him..."
sadness,skype call with billie but my webcam dont work
sadness,@rafealAnthem yes i am and i was ready to go when i got here. ugh  and its sooo pretty outside..
sadness,@esull have a great camp!!!!! Wish I could be there.
sadness,@MsHalfway I want to go back to school too *sigh* - but I am too poor
sadness,Last day of high school  i'm gonna miss all my friends
sadness,@hithit  missing jmichelle... told you treat me like a step child! smh
sadness,"@inlovewitharmy What timeeee? My mom says I have to do something daw tomorrow, eh. But we're never compelte!"
sadness,Why didn't my favorite spotters last tweet go to my phone
sadness,i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.
sadness,charlies roastbeef: mostaza no manejamos. WTF?
sadness,"@iamdiddy - Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?"
sadness,i was too slow to get $1 Up tix
sadness,shit's depressing
happiness,So...woke up in time just for work.....boo
sadness,@ 5 happiness (chinese) totally disappointed  the food is USUALLY good *FAIL*
sadness,@SweetHomeBirth  link isn't working
sadness,"@world_of_max Sadly, no. Now David Tennant has left I don't particularly want the job anyway"
sadness,not at all happy...dont know what the reason is
sadness,@DinerokidMayo Im upset cuz now everyone agrees
sadness,apparently you are not getting on anymore... sad
sadness,I need to sit  my insides hurt ughhh
sadness,@dorritos @repressd i get migranes.. so @repressd.. that leaves you to either arthritis and/or gout!
sadness,possibly going out tonight; is there ANYTHING to do in Lancaster? I miss Baltimore
sadness,@pilmorelee you beggar! Making me feel homesick
sadness,"@frgmnt I know, lame."
sadness,"Rope witdrawal in full effect, no one to tie, no teaching, no demos, no one to play with. But worst of all - No one to play with!"
sadness,Rachael makes me want to cry
sadness,@katebuckjr Sorry I can not reach either URL
sadness,not feeling well at all today! ugh cant I just go home.
sadness,My eyes hurt.
sadness,@dutchraymond yeah I didn't realize how bad it all was till now
sadness,has today off! But has to work tomorrow
sadness,"being lazy the rain does that to me  gym&amp;&amp;tanning is possibe, work &amp;&amp; a small social gathering around tha corner"
sadness,Can't give blood within a year of getting a tattoo so I can't give...Im gutted
sadness,my head huwwts
sadness,I have to go to work with out my @andrajoi and @treykinkade
sadness,@vosdjs LOL yea the fondue is on point... but that Chocolate Lava Cake is what you really want...but I wont be here   Im Mon-Fri babes!
sadness,That's it? It's done already? This is one proof that there's nothing fair in this world.   http://bit.ly/10UEMq
sadness,I've been offered Fred on loan but I has no moniiieeeess...
sadness,"@APStylebook I know, but I need some things in my life to be constant"
sadness,Is youtube not working properly for anyone else? I can't watch videos because they keep failing to load
sadness,no luck in goin to forum.. im about the only person on earth not goin out
sadness,Starving. And Alyssa's mom would bring her subway.
sadness,@risquethaianna i cant go swimmin any more
sadness,@tommcfly sweet .. Englands becoming lamer and lamer since you guys left
sadness,@GLAMvoy Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back
sadness,@emaxio still @ the courthouse!     Happy to have a job... sad its this one!
sadness,@tearose21 Wish I could be there to enjoy a girls day!!!
sadness,And it's gone.
sadness,Im here at work super bored
sadness,to cold for the beach  sucky.
sadness,@Berumen4 No.  Just sitting around sculpting tiny koi.
sadness,O.k i feel like i need to cry now  i can't believe that in less than 2 years ill be walking across the stage to get a High School diploma!
sadness,@Jonasbrothers Just saw the webc. awesome! i loved all the songs! im sad cuz i couldnt be there  had 2 wake up early and it started at 1am
sadness,is stressin h-core. and is supposed to be cleaning her room. and feels like crap.
sadness,@Mad_Gab  We should bask in misery together
sadness,i feel super sick
sadness,http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though
sadness,my head is bruised really bad :|
sadness,I'm trying to find a pic for twitter but all that  ihave are too big or can't upload. So I shall remain faceless  lol
sadness,@crystaaale wtf kinda best friend am I? I *still* haven't met the hubby. That depresses me
sadness,Room is so empty
sadness,"Man, my sinuses r really buggin me this morning"
sadness,"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases"
sadness,This is California it has to be sunny... But its not ::::: makes me kinda sad
sadness,oasis or ribena? toughest decision everrr
sadness,"When i say &quot;we close at 6&quot;, it does not mean &quot;come in at 6&quot;. Ffs people. Also RIP Polly"
sadness,@amychiu fuck was that the blink/weezer one? I totally forgot.
sadness,@sonicsalamander Sorry 'bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?
sadness,@msdivineknight wish i could  want to stay and play with u guys and enjoy a block party for once
sadness,"@yelyahwilliams alright. i REALLY wish you guys could've done a show in tennessee  because now, i can't go to one of your shows :'("
sadness,@jovenatheart you never follow me I sad  LOL
sadness,Shoot. Only 12 miles
sadness,@siiyu she could have been a lost dog  poor girl
sadness,@MrSucre lmao i sure did!!! no luck though
sadness,The girl across the hall says her cat got out when the landlord was showing her apt.  so heartbreaking
sadness,"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday"
sadness,trying to spending time away from the reality....broke my heart again
sadness,Oh no! Poor bears  i just had a nightmare i wrestled a huge snake and won
sadness,"i want my ben and jerrys now lol, TWEET PEOPLE im bored"
sadness,not feelin 2day
sadness,"Going to an engagement party tommorrow night - it should be mine, but its NOT!  Stepping off the soapbox."
sadness,@SeviDesigns It'll be delivered next Friday.  That is a looonnnng way away with 5 people! Guess I'll do laundry next week at mil's.
sadness,"@audreyallure - I'm really thinking about staying till tomorrow .. I have to be back in Philly 2nite, but I wanna stay so bad."
sadness,feeling rather peckish...no dinner for at least 2 hours  wah
sadness,On my way to lake geneva and I miss my laura
sadness,"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day"
sadness,@wimnms well i miss her i think she would really like it  re:trina
sadness,@ChrisEfs i tryed that the other day but they werent giving up what they were using!
sadness,Nothing like waking up slow in the morning. Docs appt today.
sadness,It went really well! But the vid didnt work.  im sad
sadness,missed my friggin hair appt!!!
sadness,"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though."
sadness,@meiko911   didn't have time this morning to go all the way across town to take a pic (SO SAD)
sadness,@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc
sadness,. @wickedblueglow he's in bed sick. Heavy fever. Went to dr's. Part of the reason i'm watching Aladdin 2 now and still haven't been fed
sadness,@reverieBR That sucks. I hope you find a new job soon
sadness,"WOW, got killed on first wave of Horde on Gears. FAIL"
sadness,"just got back from NOM NOM's at our favourite restaurant here in Haarlem. I'm sad, I will miss eating there, the food is INCREDIBLE"
sadness,I worked at a car plant once..nobody believes me though. I repect all the hard workin folks in the world.
sadness,"@rakka oh no, you're gonna have to break up w/your ups guy when you move"
sadness,"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad."
sadness,My peeps is coming from chi*twn today for the weekend to hang w me and i dont have any time  always workin!
sadness,Bored and lonely at work
sadness,The stratus is going bye bye today  i loved that car in high school #fb
sadness,LA unified summer schools drastically cut due to CA budget  cuts. Very sad
sadness,@eoghancasey oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL
sadness,@Orion_Girl OOC sorry we keep missing each other...
sadness,"@GabrieleDurning  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!"
sadness,"So from this moment foward, imma have to spend my money wisely. No dress and shoe shopping every week. No more pigging out @ my fav rest."
sadness,@KING617 I REEEALLY wish I could be there  haven't been n a while.what's goin on down there lately?
sadness,@tanyaahedo - I know! It was drizzling all the way to work!  Hope it warms up this weekend....
sadness,@danger_skies miss you too :'( it is!i never want to come home.....seriously
sadness,"OK, home made pizza tonight, but horrors, I've run out of anchovies"
sadness,@Pretty23rd I wasn't feeling it
sadness,@kheiny so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?
sadness,is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t
sadness,"this evening,picking up n'pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite).."
sadness,@spencerkeasey yeah doesn't that suck!  I am working with a Nano here so i had to take 75% of my music off!  so sad
sadness,My first car is offically gone.  good bye my turquoise topaz. You will be missed greatly.
sadness,@LimeIce On the way home dood.. Dont think the crappy vodafone gprs can handle yaymen.com
sadness,"@redsoxgirl28 been there, sadly.  this isn't your first rodeo, my dear, I suspect you've learned your lesson?"
sadness,Bushidokan class got canceled.   I'll just have to sign up for karate someplace else!!
sadness,@KoFiBaBy wats gooood !! miss yall already
sadness,this day cant go by any slower
sadness,"about to head to Starbucks. was gonna take the bus to Paradise and Starbucks, but missed it by 2 minutes."
sadness,@smartie999 That's me on a good day
sadness,"@xombie yeah, NO. I already called to ask."
sadness,Hi ho its off to work i go again
sadness,@DavidArchie I listening Your album on youtube. So awesome. But i can't buy it
sadness,My poor poor mouth
sadness,"going to work at one sucks, I miss happy hour at sonic"
sadness,@JazzyLadee1908  I try pretty hard to engage everyone I follow! Some of them lack interesting shit to say so they end up unfollowed
sadness,@jewelinthesky was able to create an iTunes acct but can no longer redeem the Kris Allen album. note said it got canceled
sadness,wat a stressful week i jus hope everything falls into place 4me
sadness,@sallyorourke What do you mean by your portfolio is sad?  No luck here.  I've applied about 30 places so far.
